0.05745410919189453,2.3324875831604004,0
0.10561823844909668,2.31781005859375,0
0.15700626373291016,2.331908941268921,0
0.20312213897705078,2.305424451828003,0
0.2377030849456787,2.302675247192383,0
0.2704031467437744,2.2689595222473145,0
0.29993128776550293,2.301621198654175,0
0.32612037658691406,2.2893970012664795,0
0.36144351959228516,2.279123067855835,0
0.42071056365966797,2.2840194702148438,0
0.45558762550354004,2.266690492630005,0
0.4888875484466553,2.254756450653076,0
0.5503444671630859,2.2520639896392822,0
0.5812313556671143,2.2321033477783203,0
0.619680643081665,2.2546324729919434,0
0.6421725749969482,2.2488951683044434,0
0.6829845905303955,2.2133965492248535,0
0.7306766510009766,2.180100679397583,0
0.7854926586151123,2.2174301147460938,0
0.8145606517791748,2.240600109100342,0
0.8493595123291016,2.1797642707824707,0
0.8906393051147461,2.118514060974121,0
0.9368703365325928,2.136916160583496,0
0.9879193305969238,2.054008722305298,0
1.0351524353027344,2.1869280338287354,0
1.0710134506225586,2.120460271835327,0
0.026628971099853516,2.3044347763061523,1
0.07468986511230469,2.306140422821045,1
0.11585807800292969,2.2811269760131836,1
0.17262506484985352,2.28810715675354,1
0.2116250991821289,2.2963638305664062,1
0.2546200752258301,2.273284912109375,1
0.29674386978149414,2.294736385345459,1
0.34509706497192383,2.270690679550171,1
0.37630200386047363,2.2575554847717285,1
0.4184582233428955,2.2476966381073,1
0.459320068359375,2.2270445823669434,1
0.4897270202636719,2.2154412269592285,1
0.5175528526306152,2.171117067337036,1
0.5660548210144043,2.161170482635498,1
0.6134645938873291,2.2068417072296143,1
0.6596584320068359,2.1631195545196533,1
0.6960375308990479,2.0682387351989746,1
0.745171308517456,2.0672857761383057,1
0.775031566619873,2.1380889415740967,1
0.8073165416717529,2.1066536903381348,1
0.8405466079711914,1.983312726020813,1
0.8718624114990234,1.9676060676574707,1
0.900787353515625,1.9035162925720215,1
0.9311223030090332,1.865888237953186,1
0.9760191440582275,1.8397997617721558,1
1.036113977432251,1.7983647584915161,1
1.077570915222168,1.9736456871032715,1
1.1186249256134033,1.9361867904663086,1
1.1371150016784668,1.8915504217147827,1
1.1892268657684326,1.6937471628189087,1
1.2330939769744873,1.8009942770004272,1
1.2739148139953613,1.684410572052002,1
1.3372888565063477,1.8905202150344849,1
1.3824875354766846,1.8996853828430176,1
1.4115166664123535,1.6825717687606812,1
1.456155776977539,1.6906023025512695,1
1.488447904586792,1.583009958267212,1
1.5409259796142578,1.4738008975982666,1
1.5584278106689453,1.847991943359375,1
1.5800418853759766,1.7010432481765747,1
1.6411237716674805,1.5239226818084717,1
1.691861867904663,1.4417247772216797,1
1.7229058742523193,1.2862516641616821,1
1.747065782546997,1.2498157024383545,1
1.7957561016082764,1.2336769104003906,1
1.8157069683074951,1.176810622215271,1
1.8570520877838135,1.5726855993270874,1
1.9096159934997559,1.4872113466262817,1
1.947296142578125,1.265669345855713,1
1.9868934154510498,1.3526636362075806,1
2.024031162261963,1.1972439289093018,1
2.070148468017578,1.2318251132965088,1
2.1335103511810303,1.3029344081878662,1
2.1685733795166016,1.2261072397232056,1
2.2020344734191895,1.1338109970092773,1
2.2341926097869873,1.1618403196334839,1
2.2699134349823,1.045512080192566,1
2.305530548095703,1.0174208879470825,1
2.346689462661743,1.1270856857299805,1
2.3913145065307617,1.206096887588501,1
2.4223315715789795,1.3264555931091309,1
2.464369297027588,1.1893720626831055,1
2.5117452144622803,1.0681835412979126,1
2.543194055557251,1.147417664527893,1
2.5749900341033936,1.065627098083496,1
2.6119463443756104,0.9797651171684265,1
2.6406850814819336,1.1342741250991821,1
2.6788489818573,1.2447538375854492,1
2.7256550788879395,1.0731450319290161,1
2.776822090148926,0.9408717155456543,1
2.828251361846924,0.8770254850387573,1
2.851971387863159,0.9358587265014648,1
2.905980348587036,1.1401997804641724,1
